question_column,canonical_text,topic,confidence,needs_review,reason,stage
3750,nan,G 子女,0.9,False,子女/就學,first
3751,nan,G 子女,0.9,False,子女/就學/支出,first
3752,nan,G 子女,0.85,False,子女,first
3753,nan,G 子女,0.92,False,子女,first
3754,nan,G 子女,0.87,False,子女,first
3755,nan,G 子女,0.86,False,子女/就學,first
3756,nan,G 子女,0.9,False,子女,first
3757,nan,G 子女,0.9,False,子女,first
3758,nan,G 子女,0.86,False,子女/就學,first
3759,nan,G 子女,0.9,False,子女,first
3760,nan,G 子女,0.86,False,子女,first
3761,nan,G 子女,0.85,False,子女/就學,first
3762,nan,G 子女,0.85,False,子女,first
3763,nan,G 子女,0.82,False,子女,first
3764,nan,G 子女,0.8,False,子女,first
3765,nan,G 子女,0.85,False,子女,first
3766,nan,G 子女,0.9,False,子女打工,first
3767,nan,G 子女,0.92,False,子女,first
3768,nan,G 子女,0.87,False,子女,first
3769,nan,G 子女,0.9,False,子女,first
3770,nan,G 子女,0.9,False,子女,first
3771,nan,G 子女,0.92,False,子女,first
3772,nan,G 子女,0.92,False,子女/打工賺錢,first
3773,nan,G 子女,0.86,False,子女/獎助學金,first
3774,nan,G 子女,0.9,False,子女/獎助學金,first
3775,nan,G 子女,0.9,False,子女/獎助學金,first
3776,nan,G 子女,0.92,False,子女,first
3777,nan,G 子女,0.9,False,子女,first
3778,nan,G 子女,0.92,False,子女,first
3779,nan,G 子女,0.92,False,子女,first
3780,nan,G 子女,0.9,False,子女,first
3781,nan,G 子女,0.92,False,子女,first
3782,nan,G 子女,0.95,False,子女/助學貸款,first
3783,nan,G 子女,0.85,False,子女,first
3784,nan,G 子女,0.9,False,子女/助學貸款,first
3785,nan,G 子女,0.95,False,子女,first
3786,nan,G 子女,0.9,False,子女/助學貸款,first
3787,nan,G 子女,0.95,False,子女/助學貸款,first
3788,nan,G 子女,0.92,False,子女/助學貸款,first
3789,nan,G 子女,0.9,False,子女,first
3790,nan,G 子女,0.85,False,子女,first
3791,nan,G 子女,0.86,False,子女,first
3792,nan,G 子女,0.85,False,子女,first
3793,nan,G 子女,0.95,False,子女,first
3794,nan,G 子女,0.9,False,子女,first
3795,nan,G 子女,0.88,False,子女,first
3796,nan,G 子女,0.9,False,子女,first
3797,nan,G 子女,0.92,False,子女/照顧,first
3798,nan,G 子女,0.92,False,子女,first
3799,nan,G 子女,0.9,False,子女,first
3800,nan,G 子女,0.95,False,子女,first
3801,nan,G 子女,0.9,False,子女,first
3802,nan,G 子女,0.95,False,子女/照顧,first
3803,nan,G 子女,0.95,False,子女/照顧,first
3804,nan,G 子女,0.9,False,子女/照顧,first
3805,nan,G 子女,0.92,False,子女/照顧,first
3806,nan,G 子女,0.88,False,子女,first
3807,nan,G 子女,0.9,False,子女/照顧,first
3808,nan,G 子女,0.92,False,子女/照顧,first
3809,nan,G 子女,0.92,False,子女/照顧,first
3810,nan,G 子女,0.9,False,子女,first
3811,nan,G 子女,0.95,False,子女,first
3812,nan,G 子女,0.85,False,子女,first
3813,nan,G 子女,0.92,False,子女,first
3814,nan,G 子女,0.9,False,子女/照顧,first
3815,nan,G 子女,0.92,False,子女,first
3816,nan,G 子女,0.88,False,子女/照顧,first
3817,nan,G 子女,0.95,False,子女/照顧,first
3818,nan,G 子女,0.92,False,子女/誰照顧,first
3819,nan,G 子女,0.95,False,子女,first
3820,nan,G 子女,0.86,False,子女照顧,first
3821,nan,G 子女,0.9,False,子女,first
3822,nan,G 子女,0.92,False,子女照顧,first
3823,nan,G 子女,0.98,False,子女,first
3824,nan,G 子女,0.95,False,子女/照顧,first
3825,nan,G 子女,0.97,False,子女/照顧,first
3826,nan,G 子女,0.92,False,子女/照顧,first
3827,nan,G 子女,0.92,False,子女/照顧,first
3828,nan,G 子女,0.92,False,子女/照顧,first
3829,nan,G 子女,0.92,False,子女/照顧,first
3830,nan,G 子女,0.92,False,子女/照顧,first
3831,nan,G 子女,0.92,False,子女,first
3832,nan,G 子女,0.93,False,子女,first
3833,nan,G 子女,0.95,False,子女/照顧,first
3834,nan,G 子女,0.95,False,子女,first
3835,nan,G 子女,0.9,False,子女/照顧,first
3836,nan,G 子女,0.9,False,子女照顧,first
3837,nan,G 子女,0.9,False,子女/照顧,first
3838,nan,G 子女,0.92,False,子女/照顧,first
3839,nan,G 子女,0.9,False,子女,first
3840,nan,G 子女,0.9,False,子女,first
3841,nan,G 子女,0.92,False,子女,first
3842,nan,G 子女,0.9,False,子女,first
3843,nan,G 子女,0.92,False,子女/照顧,first
3844,nan,G 子女,0.92,False,子女/照顧,first
3845,nan,G 子女,0.95,False,子女,first
3846,nan,G 子女,0.9,False,子女/照顧,first
3847,nan,G 子女,0.98,False,子女/照顧,first
3848,nan,G 子女,0.85,False,子女/照顧,first
3849,nan,G 子女,0.92,False,子女,first
3850,nan,G 子女,0.92,False,子女/照顧,first
3851,nan,G 子女,0.9,False,子女/照顧,first
3852,nan,G 子女,0.95,False,子女,first
3853,nan,G 子女,0.88,False,子女,first
3854,nan,G 子女,0.88,False,子女,first
3855,nan,G 子女,0.92,False,子女,first
3856,nan,G 子女,0.95,False,子女/照顧者,first
3857,nan,G 子女,0.92,False,子女,first
3858,nan,G 子女,0.92,False,子女,first
3859,nan,G 子女,0.9,False,子女/照顧者,first
3860,nan,G 子女,0.91,False,子女/支出,first
3861,nan,G 子女,0.9,False,子女/支出,first
3862,nan,K 家庭決策與支出,0.86,False,子女/支出,first
3863,nan,G 子女,0.9,False,子女/支出,first
3864,nan,G 子女,0.78,False,子女/托育支出,first
3865,nan,G 子女,0.9,False,子女/托育支出,first
3866,nan,G 子女,0.92,False,子女/支出,first
3867,nan,G 子女,0.92,False,子女/支出,first
3868,nan,G 子女,0.9,False,子女/支出,first
3869,nan,G 子女,0.92,False,子女/支出,first
3870,nan,G 子女,0.9,False,子女/給零用錢,first
3871,nan,G 子女,0.88,False,子女/支出,first
3872,nan,G 子女,0.92,False,子女/支出,first
3873,nan,G 子女,0.88,False,子女/支出,first
3874,nan,G 子女,0.92,False,子女/給付,first
3875,nan,G 子女,0.88,False,子女/支出,first
3876,nan,G 子女,0.9,False,子女/零用金,first
3877,nan,G 子女,0.95,False,子女/支出,first
3878,nan,G 子女,0.9,False,子女,first
3879,nan,G 子女,0.92,False,子女,first
3880,nan,G 子女,0.95,False,子女,first
3881,nan,G 子女,0.95,False,子女,first
3882,nan,G 子女,0.92,False,子女,first
3883,nan,G 子女,0.9,False,子女,first
3884,nan,G 子女,0.9,False,子女/寫信(EMAIL)次數,first
3885,nan,G 子女,0.95,False,子女,first
3886,nan,G 子女,0.9,False,子女,first
3887,nan,G 子女,0.85,False,子女,first
3888,nan,G 子女,0.92,False,子女,first
3889,nan,K 家庭決策與支出,0.86,False,配偶陪伴子女/照顧分工,first
3890,nan,H 父母,0.9,False,父母/同住,first
3891,nan,H 父母,0.9,False,父母/同住,first
3892,nan,H 父母,0.9,False,父母/與孫同住,first
3893,nan,H 父母,0.92,False,父親/同住,first
3894,nan,H 父母,0.9,False,父母/同住,first
3895,nan,H 父母,0.95,False,父母/同住,first
3896,nan,H 父母,0.95,False,母親與父母同住,first
3897,nan,H 父母,0.95,False,父親/同住,first
3898,nan,H 父母,0.95,False,母親/同住,first
3899,nan,H 父母,0.92,False,父親同住,first
3900,nan,H 父母,0.9,False,父母/同住,first
3901,nan,H 父母,0.95,False,父親同住,first
3902,nan,H 父母,0.9,False,父母,first
3903,nan,H 父母,0.92,False,父母,first
3904,nan,H 父母,0.85,False,父母,first
3905,nan,D 交往、婚姻與配偶資訊,0.86,False,配偶,first
3906,nan,D 交往、婚姻與配偶資訊,0.85,False,配偶母親,first
3907,nan,H 父母,0.92,False,父母/同住,first
3908,nan,H 父母,0.85,False,父母/同住/孫,first
3909,nan,H 父母,0.92,False,父母同住,first
3910,nan,H 父母,0.92,False,父母/同住,first
3911,nan,H 父母,0.86,False,父母/同住,first
3912,nan,H 父母,0.9,False,父母/同住,first
3913,nan,H 父母,0.92,False,配偶父親,first
3914,nan,H 父母,0.85,False,父母/同住,first
3915,nan,H 父母,0.92,False,父母,first
3916,nan,H 父母,0.85,False,配偶母親/父母/聯絡頻率,first
3917,nan,H 父母,0.9,False,父母,first
3918,nan,E 退休,0.95,False,退休金,first
3919,nan,E 退休,0.92,False,退休金,first
3920,nan,K 家庭決策與支出,0.82,False,家計,first
3921,nan,K 家庭決策與支出,0.91,False,補助,first
3922,nan,D 交往、婚姻與配偶資訊,0.9,False,配偶,first
3923,nan,K 家庭決策與支出,0.86,False,家計/支出,first
3924,nan,D 交往、婚姻與配偶資訊,0.92,False,同居/交往,first
3925,nan,D 交往、婚姻與配偶資訊,0.8,False,題目詢問『以下行為你總共做過幾項? 無同居選項』，暗示列舉的是交往/同居/婚姻相關行為項目，因此屬於交往、婚姻與配偶資訊類別。不是基本人口或教育相關題目。,"second(D 交往、婚姻與配偶資訊,A 基本資料,B 教育)"
3926,nan,A 基本資料,0.05,True,題目內容僅為 'nan' 與 '後來的改'，無實質語意可供判斷。只能選一項作為預設，擇A（基本資料），但信心極低，建議人工複查。,"second(A 基本資料,B 教育,C 工作)"
3927,nan,A 基本資料,0.85,False,改名,first
3928,nan,A 基本資料,0.9,False,改名/姓名,first
3929,nan,A 基本資料,0.86,False,姓名取法,first
3930,nan,S 態度量表,0.88,False,態度量表,first
3931,nan,S 態度量表,0.93,False,態度/算命信念,first
3932,nan,S 態度量表,0.95,False,態度/算命,first
3933,nan,S 態度量表,0.9,False,態度/占星,first
3934,nan,A 基本資料,0.75,False,宗教,first
3935,nan,A 基本資料,0.78,False,宗教/儀式,first
3936,nan,A 基本資料,0.82,False,宗教,first
3937,nan,A 基本資料,0.78,False,宗教,first
3938,a39z01｜如果現在考慮結婚對象的話，您是否願意與臺灣閩南人交往?,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
3939,a39z02｜如果現在考慮結婚對象的話，您是否願意與臺灣客家人交往?,D 交往、婚姻與配偶資訊,0.93,False,結婚/交往,first
3940,a39z03｜如果現在考慮結婚對象的話，您是否願意與臺灣外省人交往?,D 交往、婚姻與配偶資訊,0.92,False,結婚/交往,first
3941,a39z04｜如果現在考慮結婚對象的話，您是否願意與臺灣原住民交往?,D 交往、婚姻與配偶資訊,0.92,False,結婚/交往,first
3942,a39z05｜如果現在考慮結婚對象的話，您是否願意與香港人交往?,D 交往、婚姻與配偶資訊,0.92,False,結婚/配偶/交往意願,first
3943,a39z06｜如果現在考慮結婚對象的話，您是否願意與新加坡華人交往?,D 交往、婚姻與配偶資訊,0.9,False,結婚,first
3944,a39z07｜如果現在考慮結婚對象的話，您是否願意與中國大陸人交往?,D 交往、婚姻與配偶資訊,0.95,False,結婚/交往,first
3945,a39z08｜如果現在考慮結婚對象的話，您是否願意與歐美地區華人交往?,D 交往、婚姻與配偶資訊,0.92,False,結婚/交往,first
3946,a39z09｜如果現在考慮結婚對象的話，您是否願意與東南亞地區華人交往?,D 交往、婚姻與配偶資訊,0.95,False,結婚/配偶/交往,first
3947,a39z10｜如果現在考慮結婚對象的話，您是否願意與東南亞人交往?,D 交往、婚姻與配偶資訊,0.95,False,結婚,first
3948,a39z11｜如果現在考慮結婚對象的話，您是否願意與歐美地區白人交往?,D 交往、婚姻與配偶資訊,0.96,False,結婚/配偶/交往偏好,first
3949,a41z01｜如果現在考慮結婚對象的話，您希望對方年齡是__歲,D 交往、婚姻與配偶資訊,0.95,False,配偶年齡/結婚,first
3950,a41z02｜如果現在考慮結婚對象的話，您希望對方年齡至__歲,D 交往、婚姻與配偶資訊,0.95,False,結婚/配偶年齡,first
3951,e01｜過去一個月內，您大概多久上網一次?,A 基本資料,0.85,False,上網頻率,first
3952,e02a｜過去一個月內，請問您有沒有在使用通訊軟體?,A 基本資料,0.78,False,數位使用,first
3953,e02b01｜您常用通訊軟體和父親通訊嗎?,H 父母,0.95,False,父母,first
3954,e02b02｜您常用通訊軟體和母親通訊嗎?,H 父母,0.92,False,父母/通訊,first
3955,e02b03｜您常用通訊軟體和兄弟姊妹通訊嗎?,J 兄弟姊妹,0.94,False,兄弟姊妹,first
3956,e02b04｜您常用通訊軟體和子女通訊嗎?,G 子女,0.9,False,子女,first
3957,e03z01｜您是一個快樂的人?,S 態度量表,0.92,False,態度量表,first
3958,e03z02｜您覺得有安全感,S 態度量表,0.8,False,安全感/態度量表,first
3959,e03z03｜您是一個非常緊張的人?,S 態度量表,0.9,False,態度量表/個人特質,first
3960,e03z04｜您太擔心一些無關緊要的事,S 態度量表,0.9,False,態度量表,first
3961,e03z05｜您覺得困難一直增加無法解決,S 態度量表,0.9,False,態度量表,first
3962,e03z06｜您覺得悶悶不樂和憂鬱,A 基本資料,0.9,False,健康自評,first
3963,e03z07｜您覺得非常沮喪，沒有任何事情可以讓您高興起來?,S 態度量表,0.82,False,情緒量表,first
3964,e03z08｜您覺得安心,S 態度量表,0.85,False,題目『您覺得安心』是在詢問受訪者的主觀感受/情緒狀態（安心與否），屬於態度/感受類的量表題型，並非人口基本資料或教育背景，故判為 S 態度量表。,"second(A 基本資料,B 教育,S 態度量表)"
3965,e03z09｜您覺得心情平靜?,S 態度量表,0.9,False,態度量表,first
3966,e03z10｜您不太想吃東西，胃口很差,A 基本資料,0.9,False,健康,first
3967,e03z11｜您睡不好覺,A 基本資料,0.9,False,健康自評/睡眠,first
3968,e03z12｜您覺得很寂寞,S 態度量表,0.86,False,態度量表,first
3969,e03z13｜您覺得別人都不友善,S 態度量表,0.87,False,態度量表,first
3970,e03z14｜您覺得別人不喜歡您,S 態度量表,0.87,False,態度量表,first
3971,f01｜當您生病需要人家照顧時，您是不是可以依靠您的家人或親友?,K 家庭決策與支出,0.88,False,照顧/家人親友,first
3972,f02｜當您需要外出，例如去看醫生，買東西或找朋友，且需要有人幫助您時，是不是有人可以幫您?,L 老年,0.85,False,老年/照護,first
3973,f03｜一般來說，您覺得您對您的家人重不重要?,S 態度量表,0.92,False,態度量表/家人,first
3974,f04｜您的家人在決定或商量事情的時候，他們會不會問您的意見?,K 家庭決策與支出,0.94,False,家庭決策,first
3975,f05z01｜請問您去年一年(民國104年)中常不常看電視?,A 基本資料,0.85,False,生活/媒體使用,first
3976,f05z02｜請問您去年一年(民國104年)中常不常聽音樂或廣播?,A 基本資料,0.7,False,題目詢問過去一年聽音樂或廣播的頻率，屬個人日常生活/習慣性基本資料，並不涉及教育或工作領域。,"second(A 基本資料,B 教育,C 工作)"
3977,f05z03｜請問您去年一年(民國104年)中常不常看報紙，雜誌，讀書或小說等?,A 基本資料,0.82,False,閱讀習慣/一般背景,first
3978,f05z04｜請問您去年一年(民國104年)中常不常使用各式科技電子產品玩遊戲?,A 基本資料,0.78,False,科技使用,first
3979,f05z05｜請問您去年一年(民國104年)中常不常下棋或打牌?,L 老年,0.84,False,題目詢問受訪者過去一年常不常從事下棋或打牌等活動，屬於日常/休閒活動與老年生活型態評估，較符合「老年」主題而非基本人口或教育。,"second(A 基本資料,B 教育,L 老年)"
3980,f05z06｜請問您去年一年(民國104年)中常不常與親友，鄰居見面聊天或進行其他活動?,F 居住,0.7,False,題目詢問去年與親友、鄰居見面聊天或進行活動的頻率，屬於與居住社區/鄰里互動相關的社交行為。在三個候選類別中最貼近的是 F（居住，含鄰里互動），非教育或一般人口基,"second(A 基本資料,B 教育,F 居住)"
3981,f05z07｜請問您去年一年(民國104年)中常不常種花，整理花園，園藝，盆栽?,F 居住,0.9,False,題目詢問是否從事種花、整理花園、園藝、盆栽等與居住環境/住家活動相關的行為，屬居住/住屋環境範疇，不屬人口基本資料或教育，因此歸類為 F 居住。,"second(A 基本資料,B 教育,F 居住)"
3982,f05z08｜請問您去年一年(民國104年)中常不常運動?,A 基本資料,0.85,False,運動,first
3983,f05z09｜請問您去年一年(民國104年)中常不常參加團體運(活)動?,A 基本資料,0.8,False,題目詢問過去一年是否常參加團體運動，屬於個人健康/生活行為資料，不涉及教育或工作，最接近「基本資料」（一般健康/背景類）範疇。,"second(A 基本資料,B 教育,C 工作)"
3984,f06a｜請問您去年一年(民國104年)中有沒有在國內旅遊?,A 基本資料,0.75,False,旅遊,first
3985,f06b｜請問您去年一年(民國104年)中有沒有去國外旅遊?,A 基本資料,0.9,False,出國旅遊,first
3986,f07a｜請問您目前身體狀況會不會限制您自己洗澡或穿衣?,L 老年,0.92,False,日常活動能力(洗澡穿衣),first
3987,f07b｜請問您目前身體狀況會不會限制您走過一個街口?,L 老年,0.93,False,行動能力/日常功能,first
3988,f07c｜請問您目前身體狀況會不會限制您走過數個街口?,L 老年,0.92,False,行動能力,first
3989,f07d｜請問您目前身體狀況會不會限制您走路超過1公里?,L 老年,0.88,False,老年/功能限制,first
3990,f07e｜請問您目前身體狀況會不會限制您彎腰，跪下或蹲下?,L 老年,0.95,False,老年/日常活動能力,first
